customer_id,country,region,segment,signup_year,segment_multiplier
9330,Kosovo,North,Standard,2024,1.0
9331,Belgium,East,Returning,2022,1.1
9332,Kosovo,Central,Returning,2023,1.1
9333,Netherlands,North,Standard,2024,1.0
9334,Belgium,North,Standard,2022,1.0
9335,Switzerland,North,Returning,2023,1.1
9336,Germany,East,Returning,2024,1.1
9337,Belgium,South,Returning,2025,1.1
9338,Spain,North,Returning,2022,1.1
9339,Austria,Central,Standard,2025,1.0
9340,Netherlands,Central,Returning,2025,1.1
9341,Belgium,West,Standard,2021,1.0
9342,Netherlands,South,Standard,2023,1.0
9343,Italy,South,Returning,2021,1.1
9344,Kosovo,East,Returning,2023,1.1
9345,Germany,West,Returning,2024,1.1
9346,Spain,East,Standard,2024,1.0
9347,Kosovo,West,Returning,2021,1.1
9348,Italy,South,Returning,2024,1.1
9349,Belgium,East,Standard,2025,1.0
9350,Italy,West,Returning,2024,1.1
9351,Germany,South,Standard,2023,1.0
9352,Switzerland,South,Standard,2021,1.0
9353,Italy,North,Returning,2024,1.1
9354,Germany,East,Returning,2024,1.1
9355,Germany,North,Returning,2024,1.1
9356,Kosovo,South,Returning,2021,1.1
9357,Italy,East,Standard,2023,1.0
9358,Germany,East,Standard,2023,1.0
9359,Italy,Central,Standard,2024,1.0
9360,Belgium,West,Returning,2024,1.1
9361,Netherlands,Central,Standard,2025,1.0
9362,Italy,Central,Standard,2025,1.0
9363,Netherlands,South,VIP,2024,1.25
9364,Germany,West,Standard,2025,1.0
9365,Austria,Central,Standard,2022,1.0
9366,Netherlands,Central,Standard,2021,1.0
9367,Netherlands,East,Standard,2021,1.0
9368,Kosovo,South,Standard,2023,1.0
9369,Kosovo,Central,Returning,2024,1.1
9370,Netherlands,West,Standard,2023,1.0
9371,Kosovo,North,Returning,2025,1.1
9372,Germany,North,Standard,2024,1.0
9373,Germany,South,Returning,2025,1.1
9374,Italy,North,Returning,2022,1.1
9375,Germany,East,Standard,2023,1.0
9376,Austria,East,Standard,2024,1.0
9377,Belgium,West,Returning,2022,1.1
9378,Netherlands,South,Standard,2025,1.0
9379,Italy,South,Returning,2024,1.1
9380,Austria,North,Standard,2021,1.0
9381,Germany,Central,Standard,2022,1.0
9382,Austria,Central,Standard,2022,1.0
9383,Netherlands,Central,Standard,2025,1.0
9384,Switzerland,West,Standard,2022,1.0
9385,Netherlands,South,Standard,2024,1.0
9386,Italy,North,Standard,2021,1.0
9387,Italy,West,Standard,2024,1.0
9388,Austria,East,Standard,2022,1.0
9389,Netherlands,East,Standard,2024,1.0
9390,Netherlands,East,Returning,2023,1.1
9391,Spain,South,Standard,2024,1.0
9392,Spain,East,Standard,2023,1.0
9393,Austria,Central,Standard,2025,1.0
9394,Belgium,East,VIP,2024,1.25
9395,Switzerland,West,Returning,2025,1.1
9396,Germany,East,Returning,2022,1.1
9397,Germany,Central,Standard,2022,1.0
9398,Netherlands,East,Standard,2024,1.0
9399,Netherlands,North,Returning,2025,1.1
9400,Germany,Central,Standard,2021,1.0
9401,Belgium,South,Standard,2022,1.0
9402,Austria,East,Standard,2024,1.0
9403,Netherlands,West,Standard,2023,1.0
9404,Austria,East,Standard,2024,1.0
9405,Germany,West,Returning,2024,1.1
9406,Netherlands,North,Returning,2023,1.1
9407,Austria,South,Standard,2024,1.0
9408,Netherlands,Central,Standard,2025,1.0
9409,Germany,Central,Returning,2025,1.1
9410,Netherlands,South,Standard,2021,1.0
9411,Germany,North,Returning,2024,1.1
9412,Belgium,North,Returning,2021,1.1
9413,Kosovo,East,Standard,2025,1.0
9414,Germany,North,Standard,2023,1.0
9415,Netherlands,East,Returning,2025,1.1
9416,Germany,West,Standard,2022,1.0
9417,Netherlands,South,Standard,2022,1.0
9418,Austria,West,Standard,2025,1.0
9419,Netherlands,West,Returning,2025,1.1
9420,Netherlands,West,VIP,2024,1.25
9421,Spain,West,Standard,2022,1.0
9422,Netherlands,Central,Standard,2022,1.0
9423,Netherlands,North,Standard,2024,1.0
9424,Netherlands,South,Standard,2024,1.0
9425,Spain,South,Standard,2025,1.0
9426,Kosovo,West,Standard,2022,1.0
9427,Austria,South,Returning,2022,1.1
9428,Italy,East,Standard,2024,1.0
9429,Netherlands,South,Returning,2022,1.1
9430,Italy,West,Standard,2023,1.0
9431,Italy,South,Standard,2024,1.0
9432,Germany,North,Returning,2024,1.1
9433,Belgium,West,Standard,2023,1.0
9434,Austria,Central,Standard,2025,1.0
9435,Austria,North,Standard,2023,1.0
9436,Austria,South,Returning,2021,1.1
9437,Belgium,Central,Standard,2021,1.0
9438,Austria,North,Standard,2025,1.0
9439,Germany,East,Returning,2024,1.1
9440,Belgium,North,Standard,2023,1.0
9441,Germany,Central,Standard,2025,1.0
9442,Germany,East,Standard,2024,1.0
9443,Austria,South,Standard,2022,1.0
9444,Switzerland,West,Standard,2021,1.0
9445,Netherlands,South,Standard,2025,1.0
9446,Germany,West,Standard,2024,1.0
9447,Spain,West,Returning,2023,1.1
9448,Belgium,Central,Standard,2025,1.0
9449,Switzerland,East,Standard,2023,1.0
9450,Austria,East,Returning,2024,1.1
9451,Netherlands,North,Standard,2024,1.0
9452,Belgium,South,Standard,2024,1.0
9453,Germany,Central,Returning,2024,1.1
9454,Germany,South,Returning,2021,1.1
9455,Italy,North,Standard,2025,1.0
9456,Austria,North,Returning,2025,1.1
9457,Switzerland,Central,Returning,2023,1.1
9458,Italy,North,Returning,2024,1.1
9459,Belgium,Central,Returning,2023,1.1
9460,Switzerland,North,Returning,2025,1.1
9461,Belgium,East,VIP,2024,1.25
9462,Germany,Central,Returning,2024,1.1
9463,Belgium,East,Standard,2024,1.0
9464,Netherlands,East,Returning,2022,1.1
9465,Kosovo,Central,Standard,2021,1.0
9466,Spain,South,Returning,2023,1.1
9467,Spain,West,Returning,2024,1.1
9468,Italy,North,Standard,2023,1.0
9469,Netherlands,North,Standard,2022,1.0
9470,Switzerland,South,Returning,2021,1.1
9471,Netherlands,West,Standard,2022,1.0
9472,Belgium,South,Standard,2021,1.0
9473,Italy,West,Returning,2025,1.1
9474,Germany,Central,Standard,2024,1.0
9475,Italy,Central,Returning,2022,1.1
9476,Kosovo,East,Standard,2023,1.0
9477,Spain,East,VIP,2024,1.25
9478,Italy,Central,Returning,2025,1.1
9479,Austria,East,Returning,2022,1.1
9480,Germany,Central,Returning,2022,1.1
9481,Germany,South,Standard,2024,1.0
9482,Austria,North,Standard,2025,1.0
9483,Belgium,Central,Standard,2022,1.0
9484,Kosovo,Central,Returning,2022,1.1
9485,Italy,Central,Standard,2022,1.0
9486,Belgium,East,Returning,2023,1.1
9487,Germany,East,Standard,2023,1.0
9488,Germany,East,Standard,2025,1.0
9489,Germany,East,Standard,2025,1.0
9490,Switzerland,South,Standard,2023,1.0
9491,Netherlands,Central,Returning,2025,1.1
9492,Germany,South,Returning,2021,1.1
9493,Switzerland,East,Returning,2024,1.1
9494,Germany,South,Returning,2025,1.1
9495,Belgium,Central,Standard,2023,1.0
9496,Netherlands,Central,Standard,2022,1.0
9497,Netherlands,East,Standard,2022,1.0
9498,Netherlands,Central,Standard,2023,1.0
9499,Spain,South,Standard,2025,1.0
9500,Germany,West,Standard,2024,1.0
9501,Netherlands,Central,Returning,2021,1.1
9502,Belgium,South,Returning,2024,1.1
9503,Netherlands,South,Standard,2025,1.0
9504,Spain,South,Standard,2024,1.0
9505,Switzerland,Central,Standard,2021,1.0
9506,Netherlands,West,Returning,2025,1.1
9507,Germany,East,Standard,2025,1.0
9508,Belgium,East,Returning,2023,1.1
9509,Austria,Central,Standard,2023,1.0
9510,Germany,Central,Returning,2024,1.1
9511,Netherlands,North,Returning,2025,1.1
9512,Netherlands,West,Standard,2025,1.0
9513,Germany,South,Returning,2025,1.1
9514,Belgium,South,Standard,2022,1.0
9515,Belgium,East,Standard,2025,1.0
9516,Germany,Central,Standard,2024,1.0
9517,Netherlands,West,Returning,2025,1.1
9518,Belgium,East,Standard,2024,1.0
9519,Netherlands,West,Standard,2025,1.0
9520,Switzerland,Central,Standard,2022,1.0
9521,Switzerland,South,Returning,2024,1.1
9522,Belgium,North,Standard,2022,1.0
9523,Spain,West,Standard,2022,1.0
9524,Belgium,South,Standard,2024,1.0
9525,Germany,West,Standard,2024,1.0
9526,Netherlands,West,Returning,2023,1.1
9527,Italy,West,Standard,2021,1.0
9528,Germany,Central,Returning,2022,1.1
9529,Spain,East,Returning,2022,1.1
9530,Spain,West,Standard,2023,1.0
9531,Germany,Central,Standard,2024,1.0
9532,Spain,North,VIP,2023,1.25
9533,Switzerland,East,Standard,2025,1.0
9534,Italy,Central,Standard,2021,1.0
9535,Netherlands,North,Returning,2022,1.1
9536,Netherlands,East,Standard,2024,1.0
9537,Belgium,Central,Returning,2025,1.1
9538,Kosovo,North,Returning,2021,1.1
9539,Germany,Central,Standard,2025,1.0
9540,Netherlands,North,Standard,2023,1.0
9541,Germany,West,Returning,2025,1.1
9542,Switzerland,West,Standard,2025,1.0
9543,Switzerland,East,Standard,2022,1.0
9544,Netherlands,North,Returning,2024,1.1
9545,Switzerland,West,Standard,2025,1.0
9546,Germany,East,Returning,2025,1.1
9547,Germany,South,Standard,2024,1.0
9548,Germany,West,Standard,2025,1.0
9549,Netherlands,West,Standard,2024,1.0
9550,Spain,Central,Returning,2024,1.1
9551,Germany,South,Returning,2021,1.1
9552,Spain,North,Standard,2023,1.0
9553,Belgium,East,Standard,2023,1.0
9554,Belgium,South,Standard,2023,1.0
9555,Belgium,North,Standard,2025,1.0
9556,Italy,West,Standard,2025,1.0
9557,Germany,East,Returning,2023,1.1
9558,Netherlands,East,VIP,2023,1.25
9559,Belgium,South,Returning,2024,1.1
9560,Netherlands,Central,Standard,2025,1.0
9561,Italy,North,Returning,2021,1.1
9562,Germany,South,Returning,2023,1.1
9563,Belgium,Central,Standard,2025,1.0
9564,Netherlands,Central,Returning,2024,1.1
9565,Switzerland,Central,Standard,2024,1.0
9566,Switzerland,East,Standard,2024,1.0
9567,Belgium,North,Standard,2024,1.0
9568,Italy,North,Standard,2025,1.0
9569,Netherlands,South,Standard,2025,1.0
9570,Italy,West,Returning,2023,1.1
9571,Netherlands,South,Returning,2021,1.1
9572,Germany,North,Returning,2023,1.1
9573,Germany,East,Standard,2022,1.0
9574,Germany,South,Standard,2022,1.0
9575,Switzerland,West,Standard,2025,1.0
9576,Switzerland,South,Standard,2024,1.0
9577,Belgium,Central,Returning,2021,1.1
9578,Kosovo,West,Standard,2025,1.0
9579,Germany,Central,Standard,2025,1.0
9580,Austria,East,Returning,2025,1.1
9581,Austria,North,Standard,2025,1.0
9582,Netherlands,South,Standard,2021,1.0
9583,Germany,South,VIP,2024,1.25
9584,Germany,Central,VIP,2021,1.25
9585,Spain,Central,Standard,2024,1.0
9586,Kosovo,North,Standard,2022,1.0
9587,Germany,South,Standard,2025,1.0
9588,Netherlands,North,Standard,2025,1.0
9589,Switzerland,Central,Returning,2024,1.1
9590,Kosovo,Central,Standard,2024,1.0
9591,Netherlands,West,Returning,2025,1.1
9592,Germany,Central,Standard,2023,1.0
9593,Belgium,Central,Returning,2024,1.1
9594,Switzerland,North,Standard,2022,1.0
9595,Austria,West,Returning,2025,1.1
9596,Switzerland,West,Returning,2025,1.1
9597,Netherlands,South,VIP,2023,1.25
9598,Switzerland,East,VIP,2024,1.25
9599,Austria,South,Returning,2023,1.1
9600,Switzerland,South,Returning,2021,1.1
9601,Germany,South,Returning,2022,1.1
9602,Kosovo,West,Standard,2021,1.0
9603,Germany,North,Standard,2023,1.0
9604,Germany,Central,Standard,2022,1.0
9605,Belgium,West,Returning,2024,1.1
9606,Kosovo,Central,Standard,2023,1.0
9607,Kosovo,Central,Standard,2025,1.0
9608,Netherlands,East,Standard,2024,1.0
9609,Germany,South,Standard,2024,1.0
9610,Belgium,East,Returning,2025,1.1
9611,Belgium,South,Standard,2025,1.0
9612,Austria,West,Returning,2021,1.1
9613,Italy,Central,Returning,2024,1.1
9614,Germany,East,Standard,2023,1.0
9615,Spain,West,Returning,2024,1.1
9616,Italy,West,Standard,2025,1.0
9617,Belgium,South,Standard,2021,1.0
9618,Spain,Central,Standard,2021,1.0
9619,Belgium,South,Returning,2021,1.1
9620,Germany,South,Returning,2025,1.1
9621,Netherlands,West,Returning,2023,1.1
9622,Germany,South,Returning,2023,1.1
9623,Switzerland,North,Standard,2023,1.0
9624,Kosovo,Central,Standard,2022,1.0
9625,Switzerland,South,Returning,2021,1.1
9626,Switzerland,South,Returning,2025,1.1
9627,Netherlands,East,Standard,2022,1.0
9628,Italy,Central,Returning,2025,1.1
9629,Germany,Central,Standard,2025,1.0
9630,Switzerland,South,Returning,2024,1.1
9631,Germany,North,Standard,2023,1.0
9632,Belgium,East,Standard,2024,1.0
9633,Germany,North,Returning,2021,1.1
9634,Belgium,South,Returning,2025,1.1
9635,Austria,Central,Standard,2023,1.0
9636,Germany,Central,Returning,2023,1.1
9637,Spain,North,Returning,2022,1.1
9638,Germany,West,Returning,2025,1.1
9639,Netherlands,South,Standard,2025,1.0
9640,Germany,Central,Returning,2024,1.1
9641,Netherlands,West,Standard,2025,1.0
9642,Netherlands,Central,Standard,2025,1.0
9643,Switzerland,Central,Returning,2022,1.1
9644,Germany,West,Standard,2025,1.0
9645,Switzerland,North,Standard,2024,1.0
9646,Belgium,South,Standard,2024,1.0
9647,Kosovo,West,Standard,2022,1.0
9648,Netherlands,West,Standard,2025,1.0
9649,Netherlands,Central,Standard,2023,1.0
9650,Germany,West,Returning,2024,1.1
9651,Austria,South,Standard,2021,1.0
9652,Germany,North,Standard,2023,1.0
9653,Austria,North,Returning,2024,1.1
9654,Austria,North,Standard,2023,1.0
9655,Netherlands,South,Returning,2023,1.1
9656,Netherlands,Central,Standard,2022,1.0
9657,Spain,South,Standard,2023,1.0
9658,Germany,West,Returning,2024,1.1
9659,Belgium,East,Standard,2025,1.0
9660,Kosovo,East,Returning,2023,1.1
9661,Netherlands,East,Standard,2024,1.0
9662,Austria,North,Standard,2025,1.0
9663,Austria,South,Returning,2024,1.1
9664,Germany,South,Standard,2021,1.0
9665,Austria,North,Returning,2025,1.1
9666,Kosovo,West,Standard,2025,1.0
9667,Germany,East,Standard,2022,1.0
9668,Germany,East,Returning,2022,1.1
9669,Belgium,North,Returning,2025,1.1
9670,Kosovo,East,Standard,2024,1.0
9671,Netherlands,Central,Returning,2022,1.1
9672,Belgium,South,Standard,2024,1.0
9673,Switzerland,East,Returning,2024,1.1
9674,Germany,East,Standard,2023,1.0
9675,Switzerland,Central,Standard,2024,1.0
9676,Netherlands,West,Standard,2024,1.0
9677,Spain,West,Returning,2023,1.1
9678,Germany,Central,Standard,2023,1.0
9679,Netherlands,West,Returning,2021,1.1
9680,Switzerland,North,Returning,2022,1.1
9681,Netherlands,Central,Standard,2023,1.0
9682,Germany,South,Standard,2022,1.0
9683,Austria,South,Returning,2024,1.1
9684,Kosovo,South,Standard,2025,1.0
9685,Netherlands,East,Standard,2025,1.0
9686,Netherlands,Central,Returning,2023,1.1
9687,Austria,Central,Standard,2024,1.0
9688,Austria,West,Standard,2021,1.0
9689,Switzerland,Central,Standard,2022,1.0
9690,Italy,Central,Standard,2021,1.0
9691,Spain,West,Standard,2025,1.0
9692,Netherlands,Central,Standard,2024,1.0
9693,Switzerland,Central,Standard,2022,1.0
9694,Italy,North,Returning,2024,1.1
9695,Netherlands,West,Returning,2023,1.1
9696,Netherlands,North,Returning,2023,1.1
9697,Austria,East,Returning,2025,1.1
9698,Kosovo,West,Standard,2024,1.0
9699,Netherlands,Central,Standard,2024,1.0
9700,Kosovo,Central,VIP,2021,1.25
9701,Kosovo,North,Returning,2021,1.1
9702,Germany,North,Returning,2024,1.1
9703,Belgium,East,Standard,2022,1.0
9704,Kosovo,East,Returning,2023,1.1
9705,Switzerland,Central,Standard,2024,1.0
9706,Germany,South,Returning,2023,1.1
9707,Germany,East,Standard,2021,1.0
9708,Netherlands,Central,Standard,2024,1.0
9709,Switzerland,East,Standard,2025,1.0
9710,Netherlands,West,Standard,2022,1.0
9711,Germany,North,Standard,2025,1.0
9712,Italy,Central,Standard,2025,1.0
9713,Austria,East,Standard,2024,1.0
9714,Austria,North,Standard,2024,1.0
9715,Netherlands,South,VIP,2024,1.25
9716,Netherlands,East,Standard,2024,1.0
9717,Germany,Central,Standard,2025,1.0
9718,Austria,West,Standard,2023,1.0
9719,Germany,North,Standard,2024,1.0
9720,Belgium,North,Returning,2021,1.1
9721,Kosovo,West,Standard,2022,1.0
9722,Netherlands,Central,Standard,2025,1.0
9723,Belgium,South,Standard,2022,1.0
9724,Belgium,West,Standard,2025,1.0
9725,Germany,South,Standard,2024,1.0
9726,Spain,Central,Standard,2025,1.0
9727,Italy,East,Returning,2025,1.1
9728,Germany,East,Returning,2025,1.1
9729,Germany,Central,Returning,2024,1.1
9730,Germany,South,Standard,2025,1.0
9731,Germany,West,Returning,2023,1.1
9732,Kosovo,Central,Standard,2021,1.0
9733,Netherlands,Central,Standard,2024,1.0
9734,Kosovo,East,Standard,2024,1.0
9735,Kosovo,West,Standard,2021,1.0
9736,Belgium,East,Returning,2025,1.1
9737,Belgium,South,Returning,2021,1.1
9738,Germany,South,Standard,2023,1.0
9739,Austria,North,Standard,2023,1.0
9740,Belgium,Central,VIP,2021,1.25
9741,Germany,West,Standard,2021,1.0
9742,Germany,West,Standard,2023,1.0
9743,Italy,East,Standard,2023,1.0
9744,Belgium,East,Returning,2025,1.1
9745,Austria,West,Standard,2023,1.0
9746,Belgium,East,Standard,2021,1.0
9747,Kosovo,North,Returning,2022,1.1
9748,Austria,Central,Standard,2024,1.0
9749,Germany,North,Standard,2025,1.0
9750,Spain,South,VIP,2025,1.25
9751,Switzerland,West,Standard,2022,1.0
9752,Germany,North,Returning,2021,1.1
9753,Netherlands,North,Returning,2021,1.1
9754,Kosovo,East,Standard,2024,1.0
9755,Austria,East,Returning,2023,1.1
9756,Austria,East,Returning,2021,1.1
9757,Austria,South,Returning,2021,1.1
9758,Spain,North,Returning,2025,1.1
9759,Germany,Central,Standard,2025,1.0
9760,Netherlands,East,Standard,2022,1.0
9761,Spain,South,Standard,2022,1.0
9762,Germany,South,Standard,2025,1.0
9763,Spain,East,Returning,2023,1.1
9764,Spain,West,Returning,2025,1.1
9765,Italy,North,Returning,2024,1.1
9766,Germany,East,Returning,2024,1.1
9767,Belgium,Central,Standard,2022,1.0
9768,Kosovo,North,Returning,2025,1.1
9769,Spain,South,Returning,2025,1.1
9770,Germany,Central,Standard,2023,1.0
9771,Kosovo,North,Standard,2024,1.0
9772,Switzerland,Central,Returning,2023,1.1
9773,Germany,South,Standard,2023,1.0
9774,Netherlands,East,Standard,2025,1.0
9775,Kosovo,Central,Returning,2023,1.1
9776,Netherlands,East,VIP,2025,1.25
9777,Netherlands,South,Returning,2025,1.1
9778,Spain,South,Returning,2023,1.1
9779,Switzerland,Central,Standard,2025,1.0
9780,Belgium,Central,Standard,2023,1.0
9781,Switzerland,South,VIP,2021,1.25
9782,Switzerland,Central,Returning,2021,1.1
9783,Belgium,Central,Returning,2024,1.1
9784,Spain,Central,Standard,2021,1.0
9785,Netherlands,Central,Returning,2025,1.1
9786,Kosovo,North,Standard,2025,1.0
9787,Germany,South,Standard,2023,1.0
9788,Germany,South,Standard,2024,1.0
9789,Netherlands,West,Returning,2024,1.1
9790,Germany,East,Returning,2024,1.1
9791,Austria,West,Standard,2023,1.0
9792,Netherlands,Central,Standard,2023,1.0
9793,Germany,Central,Returning,2025,1.1
9794,Austria,North,VIP,2021,1.25
9795,Netherlands,North,Standard,2023,1.0
9796,Netherlands,North,Returning,2024,1.1
9797,Spain,North,VIP,2025,1.25
9798,Belgium,North,Standard,2021,1.0
9799,Netherlands,North,Standard,2024,1.0
9800,Spain,North,VIP,2023,1.25
9801,Kosovo,North,Standard,2024,1.0
9802,Germany,North,Standard,2023,1.0
9803,Germany,South,Returning,2024,1.1
9804,Belgium,North,Returning,2022,1.1
9805,Netherlands,East,Returning,2024,1.1
9806,Kosovo,North,Returning,2024,1.1
9807,Belgium,Central,Returning,2025,1.1
9808,Belgium,Central,Standard,2022,1.0
9809,Spain,North,Standard,2024,1.0
9810,Netherlands,North,Standard,2023,1.0
9811,Germany,Central,Returning,2022,1.1
9812,Italy,East,Returning,2023,1.1
9813,Austria,West,Standard,2022,1.0
9814,Kosovo,South,Standard,2022,1.0
9815,Spain,Central,Returning,2024,1.1
9816,Belgium,North,Standard,2024,1.0
9817,Netherlands,South,Standard,2021,1.0
9818,Netherlands,North,Returning,2024,1.1
9819,Switzerland,West,Standard,2023,1.0
9820,Switzerland,West,Standard,2025,1.0
9821,Belgium,Central,Returning,2023,1.1
9822,Kosovo,South,VIP,2021,1.25
9823,Belgium,South,Standard,2023,1.0
9824,Germany,West,Returning,2023,1.1
9825,Netherlands,North,Returning,2021,1.1
9826,Kosovo,Central,Standard,2023,1.0
9827,Netherlands,East,Returning,2025,1.1
9828,Netherlands,West,Standard,2025,1.0
9829,Kosovo,West,Standard,2024,1.0
9830,Belgium,Central,Standard,2023,1.0
9831,Netherlands,North,Returning,2022,1.1
9832,Italy,South,Standard,2023,1.0
9833,Germany,West,Returning,2022,1.1
9834,Spain,Central,Returning,2021,1.1
9835,Germany,Central,Standard,2024,1.0
9836,Germany,Central,Returning,2025,1.1
9837,Italy,South,Standard,2021,1.0
9838,Austria,West,Standard,2023,1.0
9839,Belgium,Central,Standard,2022,1.0
9840,Kosovo,South,Standard,2023,1.0
9841,Italy,North,Standard,2025,1.0
9842,Spain,East,Returning,2021,1.1
9843,Austria,West,Standard,2024,1.0
9844,Belgium,South,Standard,2021,1.0
9845,Germany,East,Standard,2023,1.0
9846,Netherlands,East,Standard,2023,1.0
9847,Italy,South,Standard,2023,1.0
9848,Switzerland,South,Standard,2024,1.0
9849,Netherlands,South,Standard,2025,1.0
9850,Netherlands,Central,Returning,2022,1.1
